Load Time (ms),Sample Time (ms),Sample Runs,Sample Throughput (tokens/second),Prefill Time (ms),Prefill Tokens,Prefill Throughput (tokens/second),Decode Time (ms),Decode Runs,Decode Throughput (tokens/second),Total Time (ms),Total Tokens,model
3849.42,26.6,471,17706.1,10370.43,38.0,3.66,288511.22,470.0,1.63,299592.55,508.0,Mistral
3849.42,5.53,100,18079.91,7990.68,29.0,3.63,59933.04,99.0,1.65,68016.06,128.0,Mistral
3849.42,5.88,109,18534.26,11081.54375,65.0,3.64,65645.15,108.0,1.65,83575.7,173.0,Mistral
3849.42,18.57,332,17879.26,11081.54375,73.0,3.6,204196.78,331.0,1.62,253778.38,508.0,Mistral
3849.42,24.4,431,17665.38,11081.54375,73.0,3.63,264385.82,430.0,1.63,286208.43,507.0,Mistral
3849.42,27.42,485,17689.11,6597.52,24.0,3.64,297022.61,484.0,1.63,304350.21,508.0,Mistral
3849.42,18.18,320,17599.82,5945.93,22.0,3.7,194515.9,319.0,1.64,200881.77,341.0,Mistral
3849.42,29.13,492,16890.38,4626.33,17.0,3.67,301168.25,491.0,1.63,306559.87,508.0,Mistral
3849.42,5.51,107,19412.19,11081.54375,73.0,3.63,64451.66,106.0,1.64,84621.66,179.0,Mistral
3849.42,16.31,296,18150.6,7907.7,29.0,3.67,179785.16,295.0,1.64,188047.67,324.0,Mistral
3849.42,9.2,154,16731.86,11081.54375,61.0,3.66,92917.09,153.0,1.65,109740.4,214.0,Mistral
3849.42,25.97,458,17638.45,11081.54375,51.0,3.66,280766.12,457.0,1.63,295360.28,508.0,Mistral
3849.42,13.72,230,16757.74,5987.64,22.0,3.67,139250.05,229.0,1.64,145519.68,251.0,Mistral
3849.42,25.57,446,17440.27,11081.54375,63.0,3.69,273328.36,445.0,1.63,291068.16,508.0,Mistral
3849.42,2.27,39,17203.35,11081.54375,73.0,3.64,22999.88,38.0,1.65,45808.05,121.0,Mistral
3849.42,12.74,220,17267.09,4655.28,17.0,3.65,133207.27,219.0,1.64,138123.3,236.0,Mistral
3849.42,26.83,472,17590.28,8600.17,31.0,3.6,289247.83,471.0,1.63,298557.92,502.0,Mistral
3849.42,29.05,492,16938.07,4344.3,16.0,3.68,301192.63,491.0,1.63,306321.1,507.0,Mistral
3849.42,27.05,483,17858.46,7037.84,26.0,3.69,295962.06,482.0,1.63,303716.18,508.0,Mistral
3849.42,27.08,477,17614.48,8646.07,32.0,3.7,292341.68,476.0,1.63,301700.72,508.0,Mistral
3849.42,19.11,332,17370.38,8108.31,30.0,3.7,202010.33,331.0,1.64,210557.17,361.0,Mistral
3849.42,14.18,248,17491.89,11081.54375,73.0,3.58,153001.16,247.0,1.61,226135.53,508.0,Mistral
3849.42,26.81,483,18014.32,7025.29,26.0,3.7,295981.19,482.0,1.63,303711.8,508.0,Mistral
3849.42,21.93,402,18327.71,11081.54375,73.0,3.65,248067.44,401.0,1.62,277930.26,508.0,Mistral
3849.42,27.94,492,17607.27,4663.79,17.0,3.65,301269.62,491.0,1.63,306662.23,508.0,Mistral
3849.42,24.28,455,18739.7,11081.54375,54.0,3.68,279275.26,454.0,1.63,294526.58,508.0,Mistral
3849.42,12.95,223,17224.07,10561.89,39.0,3.69,135108.39,222.0,1.64,145933.54,261.0,Mistral
3849.42,5.93,113,19065.29,11081.54375,73.0,3.54,69719.19,112.0,1.61,181704.78,508.0,Mistral
3849.42,28.48,492,17272.25,4649.89,17.0,3.66,301251.3,491.0,1.63,306669.43,508.0,Mistral
3849.42,11.16,213,19087.73,5982.75,22.0,3.68,129001.23,212.0,1.64,135194.9,234.0,Mistral
3849.42,28.75,492,17111.85,4757.71,17.0,3.57,301069.69,491.0,1.63,306613.93,508.0,Mistral
3849.42,22.71,402,17703.79,11081.54375,65.0,3.67,246132.67,401.0,1.63,264404.48,466.0,Mistral
3849.42,17.28,301,17417.97,4222.82,15.0,3.55,182778.58,300.0,1.64,187384.86,315.0,Mistral
3849.42,27.93,493,17653.17,4077.5,15.0,3.68,301796.95,492.0,1.63,306617.38,507.0,Mistral
3849.42,27.82,497,17864.2,3270.24,12.0,3.67,304340.55,496.0,1.63,308371.62,508.0,Mistral
3849.42,8.28,146,17637.11,4092.13,15.0,3.67,87867.01,145.0,1.65,92114.28,160.0,Mistral
3849.42,26.79,471,17582.5,10466.43,38.0,3.63,288426.32,470.0,1.63,299600.06,508.0,Mistral
3849.42,26.42,476,18014.61,8653.77,32.0,3.7,291663.52,475.0,1.63,301011.39,507.0,Mistral
3849.42,27.07,492,18177.12,4803.6,17.0,3.54,301290.83,491.0,1.63,306829.25,508.0,Mistral
3849.42,23.32,439,18822.62,5637.91,20.0,3.55,268529.16,438.0,1.63,274738.2,458.0,Mistral
3849.42,22.76,415,18235.35,8113.26,30.0,3.7,253605.43,414.0,1.63,262263.72,444.0,Mistral
3849.42,17.71,307,17333.86,3572.0,13.0,3.64,186266.28,306.0,1.64,190224.61,319.0,Mistral
3849.42,25.54,461,18048.7,11081.54375,48.0,3.7,282427.48,460.0,1.63,296085.38,508.0,Mistral
3849.42,25.52,450,17635.3,11081.54375,59.0,3.69,275927.32,449.0,1.63,292576.89,508.0,Mistral
3849.42,13.38,252,18829.86,2868.88,10.0,3.49,152639.24,251.0,1.64,155769.14,261.0,Mistral
3849.42,26.29,467,17760.71,11081.54375,42.0,3.64,286196.9,466.0,1.63,298436.08,508.0,Mistral
3849.42,25.51,452,17717.85,11081.54375,47.0,3.65,276969.79,451.0,1.63,290489.66,498.0,Mistral
3849.42,19.44,343,17645.85,7585.86,28.0,3.69,208699.42,342.0,1.64,216744.56,370.0,Mistral
3849.42,11.84,201,16974.92,1456.26,5.0,3.43,121295.15,200.0,1.65,122984.3,205.0,Mistral
3849.42,2.9,54,18614.27,8561.09,31.0,3.62,32072.22,53.0,1.65,40675.92,84.0,Mistral
3849.42,20.53,379,18465.29,6288.4,23.0,3.66,231173.55,378.0,1.64,237932.83,401.0,Mistral
3849.42,3.24,56,17273.29,2238.54,8.0,3.57,33152.71,55.0,1.66,35444.02,63.0,Mistral
3849.42,19.87,343,17258.73,5212.64,19.0,3.64,208854.71,342.0,1.64,214516.2,361.0,Mistral
3849.42,18.32,317,17301.6,5760.55,21.0,3.65,192860.78,316.0,1.64,199034.13,337.0,Mistral
3849.42,19.35,354,18298.36,11081.54375,73.0,3.64,217789.36,353.0,1.62,260843.68,508.0,Mistral
3849.42,23.46,422,17985.0,7653.44,27.0,3.53,258041.02,421.0,1.63,266271.26,448.0,Mistral
3849.42,3.61,53,14669.25,8425.87,30.0,3.56,31470.07,52.0,1.65,39947.07,82.0,Mistral
3849.42,28.53,499,17492.81,2750.27,10.0,3.64,305407.15,498.0,1.63,308935.94,508.0,Mistral
3849.42,27.44,493,17967.78,4115.46,15.0,3.64,301958.04,492.0,1.63,306785.84,507.0,Mistral
3849.42,22.31,388,17392.08,5954.38,22.0,3.69,236626.89,387.0,1.64,243124.91,409.0,Mistral
3849.42,26.77,478,17857.14,4152.61,15.0,3.61,292555.54,477.0,1.63,297430.94,492.0,Mistral
3849.42,6.3,110,17471.41,5175.15,19.0,3.67,65981.67,109.0,1.65,71271.92,128.0,Mistral
3849.42,26.17,489,18686.23,5475.69,20.0,3.65,299527.45,488.0,1.63,305683.91,508.0,Mistral
3849.42,5.55,97,17483.78,2483.03,9.0,3.62,58064.31,96.0,1.65,60644.23,105.0,Mistral
3849.42,23.47,420,17898.24,5428.43,20.0,3.68,256548.35,419.0,1.63,262564.49,439.0,Mistral
3849.42,26.16,468,17891.28,11081.54375,41.0,3.63,286889.11,467.0,1.63,298880.73,508.0,Mistral
3849.42,17.62,306,17368.6,11081.54375,51.0,3.64,186219.88,305.0,1.64,200603.93,356.0,Mistral
3849.42,3.33,60,18039.69,7274.57,27.0,3.71,35756.59,59.0,1.65,43088.72,86.0,Mistral
3849.42,4.17,74,17750.06,11081.54375,73.0,3.63,44471.43,73.0,1.64,81768.58,208.0,Mistral
3849.42,25.31,446,17620.1,7452.27,26.0,3.49,272745.93,445.0,1.63,280857.78,471.0,Mistral
3849.42,17.91,313,17479.2,2476.37,9.0,3.63,190042.93,312.0,1.64,192927.79,321.0,Mistral
3849.42,23.76,426,17931.56,7881.97,29.0,3.68,260547.86,425.0,1.63,269039.47,454.0,Mistral
3849.42,26.04,459,17624.02,11081.54375,50.0,3.65,281542.09,458.0,1.63,295930.86,508.0,Mistral
3849.42,18.74,341,18197.34,4105.75,15.0,3.65,207597.11,340.0,1.64,212129.34,355.0,Mistral
3849.42,7.01,132,18830.24,4743.85,17.0,3.58,79396.05,131.0,1.65,84251.79,148.0,Mistral
3849.42,25.9,466,17991.58,11081.54375,43.0,3.68,285534.1,465.0,1.63,297906.72,508.0,Mistral
3849.42,25.44,463,18201.83,5691.0,21.0,3.69,283135.02,462.0,1.63,289483.61,483.0,Mistral
3849.42,3.92,71,18130.75,4306.62,15.0,3.48,42277.36,70.0,1.66,46652.2,85.0,Mistral
3849.42,13.16,234,17781.16,4708.72,17.0,3.61,141546.71,233.0,1.65,146524.2,250.0,Mistral
3849.42,21.55,387,17962.4,2996.62,11.0,3.67,235874.91,386.0,1.64,239388.32,397.0,Mistral
3849.42,28.02,493,17592.06,4336.36,16.0,3.69,301714.8,492.0,1.63,306787.66,508.0,Mistral
3849.42,8.11,136,16773.56,3103.67,11.0,3.54,81658.07,135.0,1.65,84913.81,146.0,Mistral
3849.42,21.07,380,18035.12,11081.54375,67.0,3.66,232474.69,379.0,1.63,251299.74,446.0,Mistral
3849.42,27.59,492,17829.32,4648.32,17.0,3.66,301093.45,491.0,1.63,306477.66,508.0,Mistral
3849.42,24.39,447,18327.18,11081.54375,62.0,3.64,274255.24,446.0,1.63,291932.19,508.0,Mistral
3849.42,13.85,240,17332.27,5767.45,21.0,3.64,145335.56,239.0,1.64,151395.04,260.0,Mistral
3849.42,6.1,106,17371.35,5946.85,22.0,3.7,63685.93,105.0,1.65,69739.62,127.0,Mistral
3849.42,25.03,445,17781.51,5977.6,22.0,3.68,271866.31,444.0,1.63,278472.57,466.0,Mistral
3849.42,18.34,317,17289.34,3537.27,13.0,3.68,192483.82,316.0,1.64,196434.2,329.0,Mistral
3849.42,28.15,488,17338.17,6023.94,21.0,3.49,299547.67,487.0,1.63,306330.87,508.0,Mistral
3849.42,28.71,488,16995.79,5718.55,21.0,3.67,298873.38,487.0,1.63,305361.82,508.0,Mistral
3849.42,24.14,424,17563.48,6493.1,24.0,3.7,259035.89,423.0,1.63,266138.12,447.0,Mistral
3849.42,6.81,113,16595.68,11081.54375,73.0,3.68,68063.96,112.0,1.65,88024.11,185.0,Mistral
3849.42,6.01,107,17812.55,7033.26,26.0,3.7,64173.91,106.0,1.65,71313.31,132.0,Mistral
3849.42,22.05,392,17777.78,6603.42,24.0,3.63,239225.67,391.0,1.63,246352.13,415.0,Mistral
3849.42,27.1,481,17750.39,7649.79,28.0,3.66,294719.77,480.0,1.63,303072.32,508.0,Mistral
3849.42,1.65,27,16383.5,11081.54375,73.0,3.62,15753.21,26.0,1.65,42542.74,123.0,Mistral
3849.42,25.61,466,18195.31,11081.54375,43.0,3.68,285783.88,465.0,1.63,298131.11,508.0,Mistral
3849.42,23.43,407,17370.15,11081.54375,58.0,3.68,249129.4,406.0,1.63,265468.04,464.0,Mistral
3849.42,5.01,84,16763.12,6173.83,22.0,3.56,50097.59,83.0,1.66,56359.11,105.0,Mistral
3849.42,8.77,158,18020.07,11081.54375,46.0,3.64,95280.07,157.0,1.65,108101.58,203.0,Mistral
3849.42,26.69,493,18474.11,4430.64,16.0,3.61,301775.0,492.0,1.63,306920.54,508.0,Mistral
3849.42,3.88,67,17250.26,5162.26,19.0,3.68,39906.58,66.0,1.65,45133.52,85.0,Mistral
3849.42,10.14,194,19128.38,3817.53,14.0,3.67,117319.12,193.0,1.65,121317.31,207.0,Mistral
3849.42,21.78,384,17634.09,11081.54375,51.0,3.67,234555.46,383.0,1.63,248998.46,434.0,Mistral
3849.42,24.39,442,18122.18,11081.54375,66.0,3.59,271043.47,441.0,1.63,290029.44,507.0,Mistral
3849.42,4.07,69,16974.17,4921.9,18.0,3.66,41105.58,68.0,1.65,46096.47,86.0,Mistral
3849.42,23.23,408,17561.23,5975.23,22.0,3.68,249121.62,407.0,1.63,255668.93,429.0,Mistral
3849.42,26.69,472,17681.88,3298.79,12.0,3.64,288935.63,471.0,1.63,292934.34,483.0,Mistral
3849.42,7.81,134,17155.29,4110.26,15.0,3.65,80524.17,133.0,1.65,84774.95,148.0,Mistral
3849.42,4.5,76,16885.14,2798.74,10.0,3.57,45285.28,75.0,1.66,48160.84,85.0,Mistral
3849.42,29.17,492,16867.8,4387.47,16.0,3.65,301143.54,491.0,1.63,306326.55,507.0,Mistral
3849.42,25.09,469,18691.22,4323.19,16.0,3.7,286879.24,468.0,1.63,291841.72,484.0,Mistral
3849.42,22.67,379,16718.87,2757.98,10.0,3.63,230828.45,378.0,1.64,234131.56,388.0,Mistral
3849.42,21.48,395,18391.77,11081.54375,73.0,3.63,242775.97,394.0,1.62,274679.7,508.0,Mistral
3849.42,22.92,434,18936.25,5715.36,21.0,3.67,265456.29,433.0,1.63,271758.39,454.0,Mistral
3849.42,5.62,99,17618.79,2997.7,11.0,3.67,59223.07,98.0,1.65,62319.04,109.0,Mistral
3849.42,3.94,71,18029.46,11081.54375,42.0,3.68,42397.92,70.0,1.65,53873.06,112.0,Mistral
3849.42,26.74,493,18438.18,4339.93,16.0,3.69,301723.56,492.0,1.63,306783.79,508.0,Mistral
3849.42,2.81,48,17051.51,9283.36,34.0,3.66,28436.38,47.0,1.65,37766.63,81.0,Mistral
3849.42,5.41,94,17388.09,9987.45,36.0,3.6,56386.61,93.0,1.65,66465.0,129.0,Mistral
3849.42,28.29,497,17569.91,3524.41,12.0,3.4,304230.14,496.0,1.63,308524.35,508.0,Mistral
3849.42,13.17,227,17233.53,5970.1,22.0,3.69,137565.45,226.0,1.64,143805.8,248.0,Mistral
3849.42,23.55,430,18258.25,11081.54375,73.0,3.69,264020.94,429.0,1.62,286009.11,508.0,Mistral
3849.42,7.93,136,17145.74,6265.44,23.0,3.67,81784.83,135.0,1.65,88194.32,158.0,Mistral
3849.42,24.28,435,17915.24,11081.54375,73.0,3.65,266784.97,434.0,1.63,287689.85,508.0,Mistral
3849.42,23.32,406,17412.19,3021.41,11.0,3.64,248349.28,405.0,1.63,251945.84,416.0,Mistral
3849.42,24.21,416,17182.98,6072.9,22.0,3.62,253948.03,415.0,1.63,260628.78,437.0,Mistral
3849.42,3.78,64,16926.74,3798.26,14.0,3.69,38089.57,63.0,1.65,41950.31,77.0,Mistral
3849.42,3.06,57,18627.45,8366.65,31.0,3.71,33991.81,56.0,1.65,42399.79,87.0,Mistral
3849.42,16.7,301,18022.87,4342.71,16.0,3.68,182673.26,300.0,1.64,187387.63,316.0,Mistral
3849.42,4.16,73,17556.52,7541.86,28.0,3.71,43572.81,72.0,1.65,51184.17,100.0,Mistral
3849.42,21.79,395,18125.09,11081.54375,53.0,3.65,241566.96,394.0,1.63,256619.37,447.0,Mistral
3849.42,13.98,245,17527.54,5344.65,19.0,3.55,148399.98,244.0,1.64,154037.54,263.0,Mistral
3849.42,13.91,248,17825.06,4318.61,16.0,3.7,150042.5,247.0,1.65,154649.61,263.0,Mistral
3849.42,19.6,329,16784.86,3896.17,14.0,3.59,199926.46,328.0,1.64,204274.83,342.0,Mistral
3849.42,26.29,472,17955.64,10040.93,37.0,3.68,289119.88,471.0,1.63,299862.91,508.0,Mistral
3849.42,25.05,447,17846.45,11081.54375,62.0,3.61,274044.39,446.0,1.63,291882.37,508.0,Mistral
3849.42,12.79,226,17664.53,1958.58,7.0,3.57,136603.53,225.0,1.65,138826.12,232.0,Mistral
3849.42,17.98,331,18411.39,6977.41,25.0,3.58,201379.11,330.0,1.64,208756.99,355.0,Mistral
3849.42,26.98,473,17531.5,3861.76,13.0,3.37,289436.27,472.0,1.63,294000.37,485.0,Mistral
3849.42,27.16,481,17713.13,7552.07,28.0,3.71,294520.24,480.0,1.63,302778.13,508.0,Mistral
3849.42,27.93,490,17544.49,5350.8,19.0,3.55,300079.77,489.0,1.63,306181.37,508.0,Mistral
3849.42,26.54,469,17669.44,10889.4,40.0,3.67,287369.2,468.0,1.63,298958.39,508.0,Mistral
3849.42,20.72,363,17518.46,5348.91,19.0,3.55,221208.3,362.0,1.64,227057.66,381.0,Mistral
3849.42,25.19,447,17744.43,11081.54375,62.0,3.63,273923.37,446.0,1.63,291673.56,508.0,Mistral
3849.42,17.46,311,17811.12,2222.37,8.0,3.6,188868.18,310.0,1.64,191469.29,318.0,Mistral
3849.42,15.06,259,17197.88,11081.54375,73.0,3.67,157659.79,258.0,1.64,178981.64,335.0,Mistral
3849.42,5.47,96,17547.07,2995.2,11.0,3.67,57476.75,95.0,1.65,60568.22,106.0,Mistral
3849.42,19.38,331,17077.7,11081.54375,73.0,3.61,203603.63,330.0,1.62,253334.17,508.0,Mistral
3849.42,26.31,462,17561.87,11081.54375,47.0,3.7,283043.43,461.0,1.63,296432.65,508.0,Mistral
3849.42,3.6,60,16648.17,1973.15,6.0,3.04,35619.47,59.0,1.66,37651.65,65.0,Mistral
3849.42,23.87,412,17261.61,4328.85,16.0,3.7,251266.97,411.0,1.64,256192.27,427.0,Mistral
3849.42,23.61,417,17663.5,11081.54375,57.0,3.65,255343.99,416.0,1.63,271540.8,473.0,Mistral
3849.42,18.0,336,18667.7,5724.75,20.0,3.49,204582.54,335.0,1.64,210714.01,355.0,Mistral
3849.42,28.02,489,17454.31,5663.39,20.0,3.53,299504.8,488.0,1.63,305911.39,508.0,Mistral
3849.42,4.38,77,17595.98,2231.85,8.0,3.58,45905.66,76.0,1.66,48212.69,84.0,Mistral
3849.42,20.39,375,18393.17,8110.49,30.0,3.7,228653.23,374.0,1.64,237240.47,404.0,Mistral
3849.42,27.75,493,17762.57,4395.07,16.0,3.64,301935.44,492.0,1.63,307072.34,508.0,Mistral
3849.42,14.06,261,18558.02,11081.54375,73.0,3.58,160885.33,260.0,1.62,230472.51,508.0,Mistral
3849.42,24.55,436,17762.57,7369.11,27.0,3.66,267368.77,435.0,1.63,275356.63,462.0,Mistral
3849.42,13.37,234,17500.56,4050.19,15.0,3.7,141500.29,233.0,1.65,145829.07,248.0,Mistral
3849.42,11.65,213,18278.55,2010.6,7.0,3.48,128846.35,212.0,1.65,131075.74,219.0,Mistral
3849.42,23.84,436,18291.66,4309.45,15.0,3.48,266190.59,435.0,1.63,271094.95,450.0,Mistral
3849.42,26.07,480,18410.56,8023.39,29.0,3.61,293988.73,479.0,1.63,302691.15,508.0,Mistral
3849.42,22.98,398,17316.39,8385.64,31.0,3.7,243127.84,397.0,1.63,252073.8,428.0,Mistral
3849.42,17.0,300,17646.02,9573.23,35.0,3.66,182410.2,299.0,1.64,192364.63,334.0,Mistral
3849.42,24.03,422,17561.38,5022.99,18.0,3.58,257720.44,421.0,1.63,263359.34,439.0,Mistral
3849.42,25.99,465,17888.74,11081.54375,42.0,3.68,285075.25,464.0,1.63,297150.02,506.0,Mistral
3849.42,25.57,466,18227.33,7658.93,28.0,3.66,285526.98,465.0,1.63,293855.31,493.0,Mistral
3849.42,27.26,487,17863.69,2487.09,9.0,3.62,298127.27,486.0,1.63,301336.87,495.0,Mistral
3849.42,19.26,348,18064.78,3289.44,12.0,3.65,211779.29,347.0,1.64,215503.8,359.0,Mistral
3849.42,15.17,279,18395.2,2527.35,9.0,3.56,169171.9,278.0,1.64,172008.41,287.0,Mistral
3849.42,27.19,475,17468.37,9249.93,34.0,3.68,291045.69,474.0,1.63,301006.97,508.0,Mistral
3849.42,26.41,491,18589.33,4891.86,18.0,3.68,300626.16,490.0,1.63,306221.07,508.0,Mistral
3849.42,17.92,304,16966.18,8715.58,32.0,3.67,184798.51,303.0,1.64,193907.92,335.0,Mistral
3849.42,21.06,375,17803.73,6526.59,23.0,3.52,228733.23,374.0,1.64,235771.42,397.0,Mistral
3849.42,15.9,279,17542.76,5741.48,20.0,3.48,169133.47,278.0,1.64,175220.17,298.0,Mistral
3849.42,13.88,248,17867.44,11081.54375,73.0,3.65,151034.7,247.0,1.64,175955.38,337.0,Mistral
3849.42,27.6,493,17861.02,4377.58,16.0,3.65,301957.61,492.0,1.63,307066.76,508.0,Mistral
3849.42,6.0,113,18845.9,11081.54375,73.0,3.53,69720.96,112.0,1.61,182025.97,508.0,Mistral
3849.42,25.98,469,18048.87,11081.54375,40.0,3.6,287498.89,468.0,1.63,299301.29,508.0,Mistral
3849.42,26.65,475,17826.32,9424.82,34.0,3.61,291111.84,474.0,1.63,301213.03,508.0,Mistral
3849.42,14.09,242,17178.96,5157.11,18.0,3.49,146583.98,241.0,1.64,152030.05,259.0,Mistral
3849.42,5.71,102,17857.14,2180.28,7.0,3.21,61038.6,101.0,1.65,63320.3,108.0,Mistral
3849.42,28.23,492,17425.8,4359.73,16.0,3.67,301467.87,491.0,1.63,306564.18,507.0,Mistral
3849.42,11.04,196,17755.23,4321.25,16.0,3.7,118459.01,195.0,1.65,122986.17,211.0,Mistral
3849.42,23.39,421,17998.38,11081.54375,73.0,3.65,258399.27,420.0,1.63,283097.88,508.0,Mistral
3849.42,27.8,496,17841.73,3564.5,13.0,3.65,303903.71,495.0,1.63,308221.15,508.0,Mistral
3849.42,2.26,42,18600.53,1414.29,5.0,3.54,24724.29,41.0,1.66,26173.48,46.0,Mistral
3849.42,27.67,493,17817.77,4553.79,16.0,3.51,302026.7,492.0,1.63,307323.25,508.0,Mistral
3849.42,23.42,437,18660.86,11081.54375,72.0,3.68,268394.46,436.0,1.62,288519.42,508.0,Mistral
3849.42,16.91,287,16974.21,5042.02,18.0,3.57,174338.92,286.0,1.64,179751.41,304.0,Mistral
3849.42,24.09,439,18221.82,11081.54375,70.0,3.65,269602.5,438.0,1.62,289387.54,508.0,Mistral
3849.42,23.86,417,17477.68,11081.54375,55.0,3.68,255285.91,416.0,1.63,270810.39,471.0,Mistral
3849.42,19.33,345,17844.21,4409.1,16.0,3.63,210127.34,344.0,1.64,214985.72,360.0,Mistral
3849.42,15.64,269,17203.89,11081.54375,63.0,3.65,163725.3,268.0,1.64,181306.25,331.0,Mistral
3849.42,18.84,332,17626.76,11081.54375,73.0,3.66,202933.19,331.0,1.63,223856.72,406.0,Mistral
3849.42,5.53,99,17899.11,4925.94,18.0,3.65,59326.33,98.0,1.65,64347.76,116.0,Mistral
3849.42,17.35,298,17176.78,4058.98,15.0,3.7,180887.74,297.0,1.64,185333.68,312.0,Mistral
3849.42,15.19,256,16848.76,3854.28,14.0,3.63,155095.29,255.0,1.64,159271.79,269.0,Mistral
3849.42,24.95,458,18356.71,11081.54375,51.0,3.61,281319.05,457.0,1.62,296061.18,508.0,Mistral
3849.42,23.79,413,17358.05,11081.54375,73.0,3.61,253923.62,412.0,1.62,281140.06,508.0,Mistral
3849.42,27.12,493,18180.48,4331.0,16.0,3.69,302183.36,492.0,1.63,307222.41,508.0,Mistral
3849.42,26.09,466,17861.25,11081.54375,43.0,3.66,286006.05,465.0,1.63,298435.85,508.0,Mistral
3849.42,25.67,466,18156.32,11081.54375,43.0,3.67,286263.5,465.0,1.62,298639.98,508.0,Mistral
3849.42,20.42,362,17725.98,11081.54375,44.0,3.67,221349.75,361.0,1.63,233826.7,405.0,Mistral
3849.42,25.49,458,17968.54,11081.54375,51.0,3.61,281287.06,457.0,1.62,296059.85,508.0,Mistral
3849.42,11.83,204,17245.75,8188.98,29.0,3.54,123633.71,203.0,1.64,132053.97,232.0,Mistral
3849.42,21.29,375,17611.42,3025.47,11.0,3.64,228878.54,374.0,1.63,232407.12,385.0,Mistral
3849.42,23.0,419,18215.02,8368.28,30.0,3.58,256595.44,418.0,1.63,265533.54,448.0,Mistral
3849.42,14.92,260,17432.12,6658.29,23.0,3.45,157870.86,259.0,1.64,164851.24,282.0,Mistral
3849.42,19.62,352,17945.45,6637.9,24.0,3.62,214713.48,351.0,1.63,221811.47,375.0,Mistral
3849.42,21.66,386,17822.51,3271.65,12.0,3.67,235648.33,385.0,1.63,239439.22,397.0,Mistral
3849.42,15.8,283,17907.99,5771.98,21.0,3.64,172085.47,282.0,1.64,178213.14,303.0,Mistral
3849.42,4.03,73,18100.67,11081.54375,73.0,3.64,43871.03,72.0,1.64,65933.91,152.0,Mistral
3849.42,7.97,139,17438.21,3604.21,13.0,3.61,83705.59,138.0,1.65,87460.61,151.0,Mistral
3849.42,27.2,493,18127.67,4470.49,16.0,3.58,302327.97,492.0,1.63,307527.18,508.0,Mistral
3849.42,9.09,157,17273.63,5736.45,20.0,3.49,94767.28,156.0,1.65,100675.46,176.0,Mistral
3849.42,5.02,89,17718.49,3799.09,14.0,3.69,53357.34,88.0,1.65,57241.19,102.0,Mistral
3849.42,27.63,496,17948.9,3545.22,13.0,3.67,303520.93,495.0,1.63,307803.5,508.0,Mistral
3849.42,22.81,416,18235.22,7610.11,28.0,3.68,254153.2,415.0,1.63,262326.69,443.0,Mistral
3849.42,25.86,481,18601.59,6487.62,24.0,3.7,294586.01,480.0,1.63,301750.8,504.0,Mistral
3849.42,4.76,82,17216.04,4912.8,18.0,3.66,49007.58,81.0,1.65,54000.75,99.0,Mistral
3849.42,25.03,444,17738.0,11081.54375,65.0,3.67,272387.11,443.0,1.63,290724.58,508.0,Mistral
3849.42,14.23,241,16931.29,3576.29,13.0,3.64,147721.73,240.0,1.62,151594.69,253.0,Mistral
3849.42,27.01,487,18027.69,6244.2,22.0,3.52,299177.63,486.0,1.62,306159.24,508.0,Mistral
3849.42,19.8,333,16815.63,2481.36,9.0,3.63,202760.89,332.0,1.64,205697.39,341.0,Mistral
3849.42,22.44,398,17738.56,7043.42,25.0,3.55,243201.64,397.0,1.63,250794.66,422.0,Mistral
3849.42,23.86,434,18190.2,11081.54375,73.0,3.65,266908.43,433.0,1.62,288035.81,508.0,Mistral
3849.42,24.48,434,17730.21,4447.0372392574045,20.0,57.39125,267311.48,434.0,1.62,267936.9,434.0,Mistral
3849.42,26.33,464,17620.48,11081.54375,45.0,3.63,284875.53,463.0,1.63,297961.03,508.0,Mistral
3849.42,26.46,462,17460.32,11081.54375,47.0,3.64,283773.61,461.0,1.62,297377.37,508.0,Mistral
3849.42,18.23,318,17439.95,11081.54375,46.0,3.62,194022.06,317.0,1.63,207146.02,363.0,Mistral
3849.42,18.9,338,17884.54,2849.72,10.0,3.51,205894.3,337.0,1.64,209164.73,347.0,Mistral
3849.42,6.09,113,18561.1,11081.54375,73.0,3.51,69793.45,112.0,1.6,182835.85,508.0,Mistral
3849.42,30.98,500,16136.84,2471.39,9.0,3.64,306712.94,499.0,1.63,309970.37,508.0,Mistral
3849.42,20.85,355,17024.75,7319.81,26.0,3.55,216659.65,354.0,1.63,224478.7,380.0,Mistral
3849.42,26.86,472,17572.6,3313.49,12.0,3.62,289320.22,471.0,1.63,293333.46,483.0,Mistral
3849.42,7.46,130,17421.6,2547.58,9.0,3.53,78229.16,129.0,1.65,80908.82,138.0,Mistral
3849.42,22.57,393,17413.27,10078.59,36.0,3.57,240457.98,392.0,1.63,251097.97,428.0,Mistral
3849.42,6.26,108,17249.64,1963.59,7.0,3.56,64934.66,107.0,1.65,67006.31,114.0,Mistral
3849.42,23.01,416,18079.1,11081.54375,73.0,3.63,255842.17,415.0,1.62,282004.64,508.0,Mistral
3849.42,20.79,376,18087.36,11081.54375,73.0,3.59,231482.99,375.0,1.62,269053.1,508.0,Mistral
3849.42,2.54,44,17322.83,2277.98,8.0,3.51,25964.09,43.0,1.66,28282.4,51.0,Mistral
3849.42,21.51,373,17337.55,6475.82,23.0,3.55,227710.79,372.0,1.63,234706.88,395.0,Mistral
